kd_obat,product_type,price_tier,total_revenue,total_gross_margin,avg_margin_pct,transaction_lines,unique_transactions
AI-0956,Generic,Low,53416.25,1669.0,31.790476190476202,15,15
AI-1153,Generic,Low,53406.0,3278.25,37.46571428571429,25,25
R-0188,Branded,High,53350.0,9259.0,20.99975051597832,1,1
R-3036,Branded,High,53300.345,12846.345000000001,33.37859130322247,4,4
R-1736,Branded,Mid,53280.0,1453.0,37.49677419354839,1,1
AI-0580,Generic,Low,53211.0,282.65000000000003,30.99232456140351,8,8
AI-1420,Generic,Low,52935.0,1415.0,34.17874396135265,12,12
R-4931,Branded,Low,52681.0,920.0,25.006795324816526,13,13
R-2774,Branded,High,52668.0,12768.0,32.0,1,1
AI-1135,Generic,High,52503.0,4773.0,37.5,1,1
R-2861,Branded,High,51766.44,12549.440000000002,32.00000000000001,1,1
R-1107,Branded,High,51562.5,2812.5,37.5,1,1
R-1041,Branded,Low,51520.6,1213.47,31.528917252519733,21,21
R-4703,Branded,High,51037.8,12372.800000000003,32.00000000000001,1,1
R-0394,Branded,High,50400.24,12218.239999999998,31.999999999999996,1,1
R-4783,Branded,Mid,50353.0,5545.5,36.24509803921568,17,17
R-3744,Branded,Mid,50007.5,12027.5,31.667983149025805,6,6
AI-1358,Generic,High,50000.5,13636.5,37.5,1,1
AI-0113,Generic,Mid,49990.119999999995,1911.52,32.91184573002755,6,6
R-3693,Branded,High,49500.0,13500.0,37.5,1,1
R-3703,Branded,High,49500.0,13500.0,37.5,1,1
R-2954,Branded,Mid,49391.28,11973.279999999999,31.99882669274016,5,5
AI-1417,Generic,Low,49133.25,669.25,37.49284077892325,6,6
R-3405,Branded,High,48840.0,12840.0,35.666666666666664,3,3
R-4687,Branded,Mid,48585.875,3312.375,37.49575503735567,2,2
R-0432,Branded,Mid,47823.9998905,12188.181790499999,34.20206257892521,5,5
R-0852,Branded,High,47808.0,4346.0,37.49784296807593,1,1
R-2333,Branded,High,47640.12,11549.120000000003,32.00000000000001,1,1
R-4737,Branded,Mid,47520.0,768.0,32.0,1,1
R-4796,Branded,Mid,47498.0,12399.0,36.85814681127213,26,26
R-4793,Branded,Mid,47489.805000000015,10534.575000000003,36.37755102040816,49,49
R-1047,Branded,High,47297.0,11466.0,32.00022327035249,1,1
R-2526,Branded,Mid,47070.0,761.0,32.015145140933946,1,1
R-2827,Branded,Mid,46908.36,1561.81,36.4058275058275,5,5
AI-0936,Generic,Mid,46804.95,2271.825,31.671894604767875,3,3
R-2195,Branded,Mid,46584.0,1134.0,34.74264705882353,2,2
R-4550,Branded,High,46560.36,11287.36,32.0,1,1
R-4734,Branded,High,45980.0,7980.0,21.0,1,1
R-1476,Branded,Mid,45899.998980000004,1137.2727020000002,34.75000000000001,2,2
AI-1305,Generic,Mid,45868.0,7528.0,33.13380281690141,10,10
AI-0995,Generic,Low,45823.76,1829.82,30.9271978021978,16,16
R-5231,Branded,High,45600.0,4145.0,9.9987938728742,1,1
R-0206,Branded,Low,45565.2,245.67999999999998,31.74025974025974,7,7
R-4733,Branded,High,45342.0,4122.0,37.5,1,1
R-2351,Branded,Mid,45145.2,2045.2,30.434523809523807,7,7
R-1692,Branded,Mid,44910.0,1225.0,37.507654623392526,1,1
R-0336,Branded,Mid,44852.00036,1938.4545600000001,33.832460732984295,6,6
R-2625,Branded,Low,44712.0,6.479999999999997,0.6605504587155961,9,9
R-1064,Branded,Low,44247.750099,4010.2386495,36.77214377406932,41,41
R-2062,Branded,Mid,44144.76000000001,6284.760000000002,16.600000000000005,5,5
R-1887,Branded,Mid,43982.4,666.4000000000001,20.000000000000004,1,1
R-2463,Branded,Low,43882.05,1739.93,34.64307395374014,16,16
R-1293,Branded,Mid,43848.8,759.44,34.77289377289378,2,2
R-0805,Branded,Mid,43799.0,1517.0,32.004219409282705,1,1
R-2750,Branded,High,43793.75,11943.75,37.5,1,1
R-1974,Branded,Mid,43122.0,1960.0,37.49760857088196,1,1
R-5236,Branded,Mid,43098.0,6704.0,35.85026737967916,34,34
R-0800,Branded,High,42566.04,3439.6800000000003,32.0,1,1
R-2585,Branded,High,42240.0,10240.0,32.0,1,1
R-1656,Branded,High,41828.0,10140.0,31.999495077000756,1,1
R-4541,Branded,High,41554.8,8574.8,26.0,2,2
R-2279,Branded,Mid,41325.0,1347.0,33.85726903153528,6,6
R-5185,Branded,Low,41209.4,575.8,10.165960451977396,48,48
R-0387,Branded,High,41085.0,9960.0,32.0,1,1
R-0688,Branded,Mid,41029.750415,1363.2136490000003,35.66966642668587,3,3
R-0282,Branded,Low,40478.55,2106.665,37.29729034470931,119,111
R-1155,Branded,Low,40024.0,1767.0,36.69137466307277,53,53
R-4606,Branded,High,39886.0,10878.0,37.5,2,2
R-5221,Branded,Mid,39762.0,7484.0,35.980769230769226,32,32
AI-0847,Generic,Mid,39187.5,1024.1,35.0,7,7
R-3193,Branded,Mid,39157.8,1898.5600000000004,32.00000000000001,1,1
R-4907,Branded,Low,39093.66,6519.58,22.416380140283312,11,11
R-1422,Branded,High,38999.4,9454.400000000001,32.00000000000001,1,1
R-3118,Branded,High,38999.4,9454.400000000001,32.00000000000001,1,1
R-2522,Branded,High,38808.0,9408.0,32.0,1,1
AI-0359,Generic,Mid,38280.0,9530.0,36.65384615384615,13,13
R-0277,Branded,High,38142.5,6602.5,34.75,2,2
R-0437,Branded,Mid,38115.7,1759.825,35.19656670365581,15,15
R-2804,Branded,High,38040.0,9222.0,32.00083281282532,1,1
R-0276,Branded,High,37620.0,9120.0,32.0,3,3
R-5272,Branded,High,37400.0,6491.0,21.000355883399656,1,1
R-3746,Branded,Mid,37147.0,9295.0,33.37282780410743,4,4
R-1536,Branded,Mid,36798.175,1674.475,30.58401826484019,15,15
R-4524,Branded,Mid,36509.0,1810.0,37.48964374482187,2,2
R-1903,Branded,Mid,36438.7505625,1104.2045624999996,37.499999999999986,1,1
AI-1090,Generic,Low,36059.195,425.34000000000003,30.888888888888893,17,17
AI-1523,Generic,Mid,36000.0,200.0,20.0,1,1
R-5290,Branded,High,36000.0,4364.0,32.00352009386917,1,1
R-4705,Branded,High,35750.0,9750.0,37.5,1,1
R-1553,Branded,Mid,35642.0,4321.0,32.007407407407406,3,3
R-0507,Branded,Mid,35413.75,2311.25,29.256329113924053,2,2
R-4919,Branded,Low,35370.5,564.5,32.5,12,12
R-1940,Branded,High,34980.0,2024.0,21.00456621004566,1,1
R-0762,Branded,Mid,34480.7,662.21,35.31534391534392,5,5
R-3187,Branded,High,34300.0,8846.0,34.75288756187632,2,2
R-2673,Branded,High,33749.0,9204.0,37.498472193929516,1,1
R-3106,Branded,High,33396.0,8096.0,32.0,1,1
R-2837,Branded,Mid,33120.0,1606.0,32.00478278198485,1,1
R-2580,Branded,Low,33064.295,882.8849999999999,29.918163334462893,13,13
R-2557,Branded,High,33000.0,4500.0,37.5,1,1
R-4295,Branded,High,32747.0,7939.0,32.00177362141245,1,1
R-2803,Branded,High,31890.0,7731.0,32.00049670930088,1,1
R-3822,Branded,High,31886.25,8696.25,37.5,1,1
R-4930,Branded,Mid,31850.5,5058.5,26.495390739576788,3,3
R-1374,Branded,High,31849.75,8213.75,34.75101540023692,2,2
R-3913,Branded,High,31625.0,8625.0,37.5,1,1
R-2559,Branded,High,31500.0,7500.0,31.25,2,2
R-0221,Branded,Mid,31266.800000000003,1211.88,30.915306122448982,5,5
R-3167,Branded,Low,30611.675,1116.37,40.14406162572337,9,9
R-4678,Branded,High,30565.0,7410.0,32.001727488663356,1,1
AI-0550,Generic,High,30003.0,8183.0,37.50229147571036,1,1
R-2797,Branded,High,30000.3,2727.2999999999993,9.999999999999998,1,1
R-0106,Branded,Low,29911.0,1589.0,35.66778900112235,33,33
R-1601,Branded,Mid,29700.0,1125.0,37.5,5,5
R-2647,Branded,High,29562.5,8062.5,37.5,1,1
R-0760,Branded,Mid,29546.0,1222.0,28.36583101207056,3,3
R-3935,Branded,Mid,29201.625,7964.625,37.50353157225597,3,3
R-0918,Branded,Mid,29134.5,1658.75,34.76005867560771,2,2
R-2910,Branded,Mid,29040.0,1260.0,21.0,1,1
R-3828,Branded,Mid,28875.0,4500.0,37.5,4,4
R-4865,Branded,Mid,28818.225,1180.1,26.489337822671153,5,5
R-1049,Branded,High,28787.989999999998,7423.99,34.75,2,2
R-0375,Branded,High,28749.9999875,7840.9090875,37.5,1,1
R-3236,Branded,High,28679.64,6952.639999999999,31.999999999999996,1,1
R-4782,Branded,Mid,28530.0,3960.0,36.666666666666664,15,15
AI-0360,Generic,Low,28354.280000000002,932.1399999999993,29.99163449163449,37,37
R-4937,Branded,High,27960.24,6778.240000000002,32.00000000000001,1,1
R-1403,Branded,High,27390.0,6640.0,32.0,1,1
R-0172,Branded,High,27225.0,7425.0,37.5,1,1
R-0622,Branded,Mid,27225.0,225.0,10.0,1,1
AI-0270,Generic,Mid,27225.0,1237.5,37.5,4,4
R-3727,Branded,High,27001.0,6546.0,32.001955512099734,1,1
R-3729,Branded,High,27001.0,6546.0,32.001955512099734,1,1
R-1900,Branded,Mid,26625.00005,5446.0227374999995,37.5,3,3
R-1971,Branded,Mid,26400.0,2560.0,32.0,2,2
R-2136,Branded,High,26250.0,7159.0,37.49934524121314,1,1
R-2882,Branded,High,26125.0,7125.0,37.5,1,1
R-0606,Branded,High,25919.999952,6283.636351999998,31.99999999999999,2,2
R-4343,Branded,Mid,25740.0,6240.0,32.0,3,3
AI-0341,Generic,Low,25497.5,677.5,26.884920634920636,28,28
AI-0338,Generic,Low,25222.63000000001,1212.5199999999995,34.14179531160658,159,159
R-4100,Branded,High,24888.0,6788.0,37.50276243093922,1,1
R-2677,Branded,High,24200.0,4200.0,21.0,1,1
R-1483,Branded,Mid,23992.5002625,1557.9545624999996,37.49999999999999,5,5
R-4676,Branded,High,23760.0,5760.0,32.0,1,1
AI-0010,Generic,Mid,23760.0,132.0,20.0,1,1
R-1858,Branded,Mid,23246.0000625,5435.454562499999,37.512939958592135,6,6
R-0978,Branded,Mid,23240.0,282.0,32.04545454545455,1,1
R-5288,Branded,Low,23240.0,465.0,9.933774834437086,31,31
R-1156,Branded,High,23100.0,6300.0,37.5,1,1
R-0714,Branded,Mid,22950.0,2552.0,37.540453074433664,11,11
R-0395,Branded,High,22739.999975,6201.818175,37.50000000000001,1,1
AI-0659,Generic,Low,22625.4,851.84,35.612040133779274,26,26
R-2716,Branded,Low,22547.58,592.79,32.69498910675381,9,9
R-4816,Branded,High,22501.0,6137.0,37.50305548765583,1,1
R-0370,Branded,High,22500.5,6136.5,37.5,1,1
R-1474,Branded,Mid,22385.4552,174.27276000000006,18.44156190476191,1,1
R-0286,Branded,Mid,22280.0,387.0,21.02118413905486,1,1
R-1606,Branded,Mid,22200.75,625.95,35.666666666666664,3,3
R-4978,Branded,High,22000.0,6000.0,37.5,2,2
R-0055,Branded,High,22000.0,6000.0,37.5,1,1
R-3761,Branded,Mid,21864.0,3976.0,37.50943396226415,2,2
R-0052,Branded,Mid,21861.75,851.875,37.49451033973155,3,3
R-1176,Branded,Mid,21603.1365975,1099.3181975,33.27708837772397,8,8
R-2652,Branded,Mid,21600.000048,2618.181824000001,32.000000000000014,2,2
AI-0252,Generic,Mid,21600.0,120.0,20.0,1,1
R-5035,Branded,Low,21094.0,594.0,37.24137931034483,11,11
R-2405,Branded,High,20914.0,5070.0,31.999495077000756,1,1
R-2430,Branded,High,20903.52,5067.52,32.0,1,1
R-0546,Branded,High,20900.0,3627.0,20.99808950384994,1,1
R-0433,Branded,Mid,20570.0,4570.0,28.5625,8,8
R-3535,Branded,Mid,20426.5,5569.5,37.48903493427957,11,11
R-5315,Branded,Low,20325.0,631.0,34.74669603524229,8,8
R-1909,Branded,Mid,20210.00025,1377.9545625,37.5,1,1
R-2852,Branded,High,19938.0,5438.0,37.50344827586207,1,1
R-5011,Branded,Mid,19536.0,5136.0,35.666666666666664,3,3
R-1583,Branded,Low,19295.999142,537.090878,35.175622542595015,7,7
AI-1482,Generic,Mid,19218.760000000002,5128.76,36.4,5,5
R-2772,Branded,Mid,18985.2,5125.2,36.978354978354986,11,11
R-1298,Branded,High,18810.0,4560.0,32.0,1,1
R-2021,Branded,High,18749.99995,5113.636350000001,37.50000000000001,1,1
R-1321,Branded,Mid,18612.0,846.0,37.5,3,3
R-2127,Branded,Mid,17820.0,432.0,32.0,1,1
R-2393,Branded,Mid,17628.75015,3205.2272999999986,37.499999999999986,2,2
R-0671,Branded,Mid,17503.75,477.375,37.5,1,1
AI-0154,Generic,Mid,17498.25,681.75,37.5,2,2
R-4960,Branded,High,16698.0,1518.0,10.0,1,1
R-3764,Branded,Mid,16250.0,4432.0,37.50211541716026,2,2
R-5265,Branded,High,16000.0,1455.0,10.003437607425232,1,1
R-2645,Branded,High,15625.0,4261.0,37.495600140795496,1,1
R-0278,Branded,High,15599.76,3781.76,32.0,1,1
R-0315,Branded,Mid,15569.0,1071.5,35.71666666666666,6,6
R-2355,Branded,Mid,15468.75,843.75,37.5,1,1
R-3403,Branded,High,15000.0,3000.0,25.0,1,1
R-4857,Branded,Mid,14999.6,1363.6000000000004,10.000000000000004,2,2
R-3103,Branded,High,14750.0,2560.0,21.00082034454471,1,1
R-1774,Branded,High,14671.0,2546.0,20.997938144329897,1,1
R-2926,Branded,Mid,14643.0,3993.0,37.49295774647887,3,3
R-2758,Branded,Mid,14239.5,2805.1,34.80272952853599,13,13
R-5220,Branded,Mid,14000.0,1272.0,9.993714644877436,2,2
AI-0340,Generic,Mid,13905.0,2385.0,33.125,4,4
R-4325,Branded,High,13750.0,3750.0,37.5,1,1
R-4864,Branded,High,13700.5,1245.5,10.0,1,1
R-0686,Branded,Low,12405.0,200.0,31.897926634768737,3,3
R-3063,Branded,High,12375.0,3375.0,37.5,1,1
AI-0765,Generic,Low,12374.25,199.5,31.666666666666668,3,3
R-2449,Branded,Low,12249.6,560.16,36.46875,16,11
R-2452,Branded,Low,12023.0,379.5,36.98830409356725,9,9
R-4991,Branded,Mid,12001.0,1637.0,15.505143193658965,2,2
R-1616,Branded,Mid,11891.0,2691.0,29.25,2,2
R-4021,Branded,Mid,11840.0,2832.0,31.25,4,4
R-3832,Branded,Mid,11562.5,2312.5,25.0,3,3
AI-1086,Generic,Mid,11360.0,138.0,32.093023255813954,1,1
R-0780,Branded,Mid,11250.0,2046.0,37.51375137513752,2,2
R-4760,Branded,Mid,11124.52,602.52,26.519366197183096,2,2
R-0304,Branded,Low,11096.0,80.0,37.735849056603776,2,2
R-1947,Branded,Low,11070.75,273.25,33.73456790123456,54,54
R-4058,Branded,Mid,10995.0,858.0,25.0,3,3
R-1175,Branded,Mid,10960.0,400.0,34.72222222222222,2,2
R-1817,Branded,Mid,10882.5,1140.75,37.46305418719212,5,5
R-1708,Branded,Mid,10633.92,744.1199999999999,29.249999999999996,4,4
R-3719,Branded,High,10518.75,2868.75,37.5,1,1
R-5218,Branded,Mid,10500.0,954.0,9.993714644877436,3,3
R-1707,Branded,Mid,10457.600515999999,561.0182094999999,33.83333333333332,3,3
R-2049,Branded,High,10431.0,2845.0,37.503295544423935,1,1
R-2032,Branded,Low,10409.0,347.0,28.91666666666667,4,4
R-1253,Branded,Mid,10347.0,836.0,31.99387676999617,1,1
R-5186,Branded,Low,10320.0,380.0,10.555555555555555,18,18
R-2197,Branded,Mid,10197.0,824.0,32.0,1,1
R-2622,Branded,High,10175.0,2775.0,37.5,1,1
R-1679,Branded,Mid,10120.0,336.0,21.0,2,2
R-2096,Branded,Low,10053.25,476.25,37.44103773584905,4,4
AI-0643,Generic,Low,9791.32,413.55999999999995,29.838383838383834,11,11
AI-1601,Generic,Mid,9504.0,2304.0,32.0,1,1
R-1784,Branded,Mid,9384.0,2559.0,37.49450549450549,1,1
AI-0103,Generic,Low,9342.0,252.60000000000002,36.293103448275865,29,29
R-4093,Branded,Mid,8937.5,2437.5,37.5,1,1
R-0668,Branded,Low,8804.99855,176.3408825,30.0982905982906,3,3
R-4880,Branded,Mid,8500.25,2318.25,37.5,1,1
R-0021,Branded,Mid,8387.5,228.75,37.5,1,1
R-4498,Branded,Mid,8387.25,2287.25,37.49285714285714,2,2
R-4719,Branded,Mid,8250.0,2250.0,37.5,1,1
R-4863,Branded,Mid,8059.7,732.6999999999998,9.999999999999998,1,1
R-0963,Branded,Mid,8033.25015,730.1136500000001,37.48716632443532,2,2
R-1886,Branded,Low,7913.453205,277.72723500000006,35.37627551020409,8,8
AI-1228,Generic,Mid,7842.45,2022.4499999999998,34.75,2,2
R-2860,Branded,Mid,7562.0,2062.0,37.49090909090909,1,1
R-1585,Branded,Mid,7501.0,2046.0,37.50687442713107,1,1
AI-1584,Generic,Low,7488.0,85.0,37.44493392070485,1,1
AI-0856,Generic,Mid,7462.0,291.0,37.54838709677419,1,1
R-0756,Branded,Low,7402.5,491.5,35.30890804597702,12,12
R-2572,Branded,Mid,7306.0,459.0,37.40831295843521,3,3
R-2251,Branded,Mid,7150.0,1950.0,37.5,1,1
R-3843,Branded,Low,7140.0,1176.0,25.0,14,14
R-3821,Branded,Mid,6875.0,937.5,37.5,1,1
R-4338,Branded,Mid,6875.0,1875.0,37.5,1,1
R-1834,Branded,Low,6736.625,747.25,36.68384879725085,7,7
R-0636,Branded,Low,6718.118849999999,352.20456499999995,34.4140625,32,32
R-1848,Branded,Mid,6500.0,1773.0,37.50793314998942,1,1
R-1019,Branded,Low,6426.0,84.0,37.83783783783784,2,2
R-1824,Branded,Low,6279.75295,221.29555000000005,37.54222972972973,8,8
R-1927,Branded,Mid,6249.9999375,1704.5454375,37.5,1,1
R-2757,Branded,Mid,6138.25,1190.6499999999999,32.00672043010752,4,4
R-2465,Branded,Low,5824.0,244.0,37.423312883435585,4,4
R-2447,Branded,Low,5675.0,112.0,38.8888888888889,16,16
AI-1278,Generic,Mid,5280.0,88.0,20.0,1,1
R-4637,Branded,Mid,5128.2,1348.2,35.666666666666664,3,3
R-1287,Branded,Mid,5082.0,294.0,21.0,1,1
R-2207,Branded,Mid,5034.0,291.0,20.980533525594808,1,1
R-0961,Branded,Low,4955.000075,382.7727375,37.45794785534062,9,9
R-2177,Branded,Mid,4546.25,909.25,25.0,1,1
R-4781,Branded,Mid,4092.0,642.0,35.666666666666664,3,3
R-0331,Branded,Mid,3126.0,284.0,37.46701846965699,1,1
R-2265,Branded,Low,2727.2724,45.45454000000001,20.000000000000004,1,1
R-2075,Branded,Mid,2519.999856,203.636352,31.999999999999996,1,1
R-2094,Branded,Mid,2508.0,304.0,32.0,1,1
R-0199,Branded,Mid,2431.0,589.0,31.976112920738327,1,1
AI-0876,Generic,Low,2429.2,56.8,28.68686868686869,2,2
R-1072,Branded,Low,2317.1150000000002,121.02,30.104477611940297,6,6
R-1816,Branded,Mid,2176.99998,288.90909,23.7192118226601,2,2
R-4022,Branded,Mid,2036.25,407.25,25.0,1,1
R-2478,Branded,Low,2002.5002250000002,91.0227375,37.5,1,1
R-4961,Branded,Low,1903.0,57.0,14.143920595533498,13,13
R-1133,Branded,Mid,1861.1999999999998,56.39999999999998,9.999999999999996,1,1
R-3537,Branded,Mid,1815.0,315.0,21.0,1,1
R-5102,Branded,Low,1791.0,54.0,37.24137931034483,1,1
R-0748,Branded,Mid,1732.5,346.5,25.0,1,1
R-5311,Branded,Low,1589.0,186.0,37.57575757575757,3,3
R-1482,Branded,Low,1419.737814,74.248263,35.666666666666664,3,3
R-1005,Branded,Low,1416.0,64.0,37.2093023255814,1,1
R-0880,Branded,Low,1251.25,24.375,37.5,1,1
AI-0641,Generic,Low,1035.0,72.0,21.052631578947366,2,2
R-5092,Branded,Low,877.0,64.0,32.323232323232325,3,3
R-3844,Branded,Low,431.25,86.25,25.0,1,1
R-0438,Branded,Low,74.25,10.125,37.5,1,1
R-2191,Branded,Low,50.0,14.0,38.88888888888889,1,1
